State,Year,Commercial,Electric Power,Industrial,Population,Residential,Transportation
South Carolina,2001,1.693612984,33.96866174,14.27593387,"4,064,995",2.180337033,27.3655486
South Carolina,2002,1.648650853,34.64383591,14.4570149,"4,107,795",2.158970178,27.96964423
South Carolina,2003,1.673894046,34.73817896,14.41747145,"4,150,297",2.322131168,28.02704687
South Carolina,2004,1.695111876,37.925912,15.03876037,"4,210,921",2.35430833,32.22241211
South Carolina,2005,1.71449422,38.91316815,14.06473547,"4,270,150",2.265401766,30.60924641
South Carolina,2006,1.823330152,38.95546456,13.68065426,"4,357,847",1.945570511,32.09400285
South Carolina,2007,1.6353356,40.67771659,12.47219945,"4,444,110",1.85187314,32.20784168
South Carolina,2008,1.740908857,40.78471009,11.46666621,"4,528,996",1.942769492,31.0957969
South Carolina,2009,1.580879828,36.56915284,10.82371466,"4,589,872",1.925481203,31.39326998
South Carolina,2010,1.760610797,39.84272764,9.739326522,"4,625,364",2.249608283,31.61272949
South Dakota,1990,0.687087156,3.097968397,2.114418744,"697,101",1.360260857,4.664443254
South Dakota,1991,0.682799988,3.354689105,2.021045359,"703,669",1.201483572,4.441994295
South Dakota,1992,0.678750563,3.127156198,1.940179492,"712,801",1.020266411,5.017352771
South Dakota,1993,0.747971141,3.056713519,2.30903076,"722,159",1.242382032,5.123921356
South Dakota,1994,0.743478752,3.330836268,2.465473898,"730,790",1.16051818,5.443043265
South Dakota,1995,0.782415039,3.072733155,2.266457596,"737,925",1.219850827,5.55892685
South Dakota,1996,0.82159416,2.630400339,2.341470271,"742,213",1.461386643,5.556572927
South Dakota,1997,0.765740002,3.524255491,2.323896829,"744,223",1.334492436,5.410751847
South Dakota,1998,0.669081763,3.281025966,2.148687967,"746,058",1.127915735,5.581824459
South Dakota,1999,0.668769601,3.687754652,2.231744273,"750,412",1.100311649,5.733794091
South Dakota,2000,0.736052926,3.806934295,2.545375498,"754,844",1.213614098,5.826626105
South Dakota,2001,0.714096624,3.82277796,2.023503644,"757,972",1.134291744,5.73814267
South Dakota,2002,0.705512912,3.324444172,2.222519524,"760,020",1.173630119,6.272949452
South Dakota,2003,0.704588915,3.576849412,2.266681903,"763,729",1.195969736,5.816787183
South Dakota,2004,0.670211015,3.801858058,2.18335966,"770,396",1.056554573,5.986866664
South Dakota,2005,0.662680604,3.235709385,2.189678303,"775,493",1.042928848,6.099721267
South Dakota,2006,0.629565271,3.45545557,2.137368623,"783,033",0.976625323,6.132963663
South Dakota,2007,0.726189458,2.963689857,2.749306384,"791,623",1.037247305,6.407743149
South Dakota,2008,0.78697788,3.864701912,3.028315919,"799,124",1.208629829,6.143717948
South Dakota,2009,0.811991384,3.352248006,3.157621182,"807,067",1.151476119,6.33030904
South Dakota,2010,0.780872446,3.47801475,3.31336546,"814,180",1.053348607,6.513212914
Tennessee,1990,3.420435868,46.26815455,18.77396273,"4,894,492",3.279424808,32.84105976
Tennessee,1991,3.389333845,43.39648813,18.55697211,"4,966,587",3.433924283,31.16611841
Tennessee,1992,3.577745699,45.7692927,19.95587541,"5,049,742",3.646222946,32.56148713
Tennessee,1993,3.639563878,54.35275795,19.97107562,"5,137,584",3.988259557,34.48657334
Tennessee,1994,3.530676171,48.21259898,20.11640765,"5,231,438",3.940859017,35.26831018
Tennessee,1995,3.591068525,53.08843826,19.78949822,"5,326,936",4.065029749,37.14512708
Tennessee,1996,4.041931138,51.74299855,19.64212893,"5,416,643",4.825568601,38.42394507
Tennessee,1997,3.861833227,54.74923591,20.16651189,"5,499,233",4.398440696,38.7734729
Tennessee,1998,3.527038203,53.09570918,20.59400408,"5,570,045",4.06721664,39.67367632
Tennessee,1999,3.691477911,52.49769656,20.06111543,"5,638,706",4.282122084,40.89936526
Tennessee,2000,3.891136255,57.20642808,19.27023438,"5,689,283",4.796101611,41.60644689
Tennessee,2001,3.804272329,54.88324937,21.17536638,"5,750,789",4.553911391,41.41420056
Tennessee,2002,3.728136128,52.4400951,20.24862141,"5,795,918",4.64723582,43.91496103
Tennessee,2003,4.03328638,49.43092377,20.19935096,"5,847,812",4.618437943,44.71420138
Tennessee,2004,3.765803686,51.90472275,20.30598286,"5,910,809",4.388886415,45.23580637
Tennessee,2005,3.533546332,53.31610654,20.01204981,"5,991,057",4.402547535,45.48749086
Tennessee,2006,3.391999549,55.39239658,20.5495164,"6,088,766",4.066404525,45.86084375
Tennessee,2007,3.505351385,55.0162939,19.90924928,"6,175,727",4.040510627,46.21480522
Tennessee,2008,3.61625901,52.2840323,19.20827386,"6,247,411",4.404864022,42.61270359
Tennessee,2009,3.673007478,37.94563138,14.8777788,"6,306,019",4.344645831,40.68581047
Tennessee,2010,3.887928317,42.12655084,15.69568867,"6,346,105",4.8430386,41.69902445
Texas,1990,11.7962402,185.4885263,241.7109144,"17,056,755",12.9658013,152.4719066
Texas,1991,11.93034323,184.6900656,242.1314389,"17,398,005",13.13223796,149.2878308
Texas,1992,12.1038531,182.3466914,248.6291409,"17,759,738",12.70045882,152.8777544
Texas,1993,10.75238975,199.3199189,251.617887,"18,161,612",13.43597416,152.3124002
Texas,1994,11.2226818,193.0074383,257.1763543,"18,564,062",12.58300702,155.7143248
Texas,1995,13.02299221,192.9622996,260.4878469,"18,958,751",12.12459938,153.4675178
Texas,1996,11.19023949,203.8239704,283.0123243,"19,340,342",13.11012946,166.7728907
Texas,1997,13.15274534,208.4307849,293.0439886,"19,740,317",13.59782118,171.243628
Texas,1998,11.16628268,215.1704658,284.4655535,"20,157,531",12.08592236,180.2552903
Texas,1999,11.36673319,218.8040935,264.3327792,"20,558,220",11.63705099,178.8704717
Texas,2000,13.66654156,227.6161353,267.7885925,"20,851,820",12.92458589,182.9286768
Texas,2001,11.82145706,218.9749439,261.7345578,"21,319,622",13.95510941,190.852035
Texas,2002,14.30047688,225.3542568,261.7674295,"21,690,325",13.86096517,197.6482302
Texas,2003,14.16444059,225.2381826,261.480568,"22,030,931",13.32539453,189.8871415
Texas,2004,11.88035495,224.3627833,265.5554799,"22,394,023",12.11915806,193.4572614
Texas,2005,10.6186987,228.9137128,228.4091059,"22,778,123",11.98244761,194.8741489
Texas,2006,9.702666853,226.9811389,228.2567974,"23,359,580",10.47880985,202.4510602
Texas,2007,10.14534831,229.5690988,223.5182287,"23,831,983",12.43764595,204.9972694
Texas,2008,10.76526547,227.3321982,207.3643467,"24,309,039",11.9765635,200.5826413
Texas,2009,11.16287984,216.5791234,195.3205136,"24,801,761",11.71154637,190.9689221
Texas,2010,12.19590665,220.4182988,211.5366149,"25,145,561",13.6740399,195.4199783
USA,1991,,,,"252,980,941",,
USA,1992,,,,"256,514,224",,
USA,1993,,,,"259,918,588",,
USA,1994,,,,"263,125,821",,
USA,1995,,,,"266,278,393",,
USA,1996,,,,"269,394,284",,
USA,1997,,,,"272,646,925",,
USA,1998,,,,"275,854,104",,
USA,1999,,,,"279,040,168",,
USA,2000,,,,"281,421,906",,
USA,2001,,,,"284,968,955",,
USA,2002,,,,"287,625,193",,
USA,2003,,,,"290,107,933",,
USA,2004,,,,"292,805,298",,
USA,2005,,,,"295,516,599",,
USA,2006,,,,"298,379,912",,
USA,2007,,,,"301,231,207",,
USA,2008,,,,"304,093,966",,
USA,2009,,,,"306,771,529",,
USA,2010,,,,"308,745,538",,
Utah,1990,1.670287729,28.99689892,9.824860545,"1,731,223",2.752239045,10.64482958
Utah,1991,1.887041428,27.53480238,9.193344918,"1,779,780",3.123087124,11.0652211
Utah,1992,1.58137011,29.67308888,9.048818236,"1,836,799",2.740140434,11.28054638
Utah,1993,1.703393328,30.41754807,8.989728363,"1,898,404",3.105781246,11.72117845
Utah,1994,1.904554208,31.30935494,8.976289801,"1,960,446",2.875704026,11.89962808
Utah,1995,1.85928384,29.41602294,10.15153429,"2,014,177",2.850445228,12.93427074
Utah,1996,2.015420337,29.69842751,9.622837571,"2,067,976",3.103129917,13.55964205
Utah,1997,2.197642316,30.68203257,10.2093412,"2,119,784",3.361036851,14.15090861
Utah,1998,2.189485467,31.37927028,11.28925489,"2,165,960",3.236300649,14.3939037
Utah,1999,2.21997004,31.92191853,8.967620704,"2,203,482",3.222083595,14.87949252
Utah,2000,2.096850281,32.51323127,10.35135101,"2,233,169",3.248420966,15.72282124
Utah,2001,2.272792572,31.98651288,9.280093095,"2,283,715",3.291442299,15.0757796
Utah,2002,2.582597528,33.1739481,6.359245,"2,324,815",3.529842536,15.65890306
Utah,2003,2.170131686,34.14614028,6.582789334,"2,360,137",3.225899404,15.80661002
Utah,2004,2.444946583,34.15925351,7.755414637,"2,401,580",3.572729766,16.57132267
Utah,2005,2.308621311,34.78246615,8.858854884,"2,457,719",3.391994954,16.7289873
Utah,2006,2.247747156,35.25170793,7.922265312,"2,525,507",3.535594608,18.51256901
Utah,2007,2.26766004,37.09008825,8.133455833,"2,597,746",3.544138814,18.49777577
Utah,2008,2.426723399,37.603651,7.808351739,"2,663,029",3.880942293,17.32939997
Utah,2009,2.37205675,34.77110205,6.705067868,"2,723,421",3.778684311,16.52272613
Utah,2010,2.426437835,33.84752835,7.052193327,"2,763,885",3.781296603,16.34343028
Vermont,1990,0.583327739,0.040622677,0.460638659,"564,798",1.394510884,3.011188143
Vermont,1991,0.64973247,0.063705231,0.460544148,"568,606",1.461509249,3.042855459
Vermont,1992,0.736224558,0.045465713,0.539486584,"572,751",1.591231619,3.230962081
Vermont,1993,0.683740026,0.021453786,0.54774855,"577,748",1.552441251,3.413926659
Vermont,1994,0.678875241,0.018680712,0.429887007,"583,836",1.478921232,3.432949631
Vermont,1995,0.594378636,0.023920009,0.391030873,"589,002",1.429379587,3.567631795
Vermont,1996,0.661225378,0.008184932,0.414339926,"593,701",1.502590325,3.706404186
Vermont,1997,0.706209361,0.015321397,0.683679102,"597,239",1.469060903,3.637007578
Vermont,1998,0.755919599,0.056312626,0.466038985,"600,416",1.396155802,3.593088346
Vermont,1999,0.70580042,0.04094716,0.642625388,"604,683",1.373943507,3.759215171
Vermont,2000,0.765017935,0.12340607,0.566305458,"608,827",1.594482762,3.700457172
Vermont,2001,0.790510646,0.043776266,0.483015888,"612,223",1.579567384,3.71144948
Vermont,2002,0.730738536,0.015369648,0.470741972,"615,442",1.478886331,3.657087422
Vermont,2003,0.761838537,0.026043531,0.507879246,"617,858",1.555967466,3.694516161
Vermont,2004,0.826836422,0.022052409,0.601214466,"619,920",1.779220319,3.825271361
Vermont,2005,0.715378929,0.006717051,0.590647482,"621,215",1.638974774,3.865592479
Vermont,2006,0.674770326,0.005152892,0.575090365,"622,892",1.532876238,3.89631613
Vermont,2007,0.679124563,0.005195576,0.505630508,"623,481",1.506183468,3.866260287
Vermont,2008,0.630751203,0.005236832,0.514368539,"624,151",1.369956033,3.608940019
Vermont,2009,0.674518201,0.005132116,0.492666177,"624,817",1.501271395,3.646944558
Vermont,2010,0.63667224,0.005274461,0.508626953,"625,741",1.334141227,3.548792617
Virginia,1990,4.436131337,23.0502146,19.52539803,"6,216,884",6.463715046,41.51090937
Virginia,1991,4.199604913,25.05328255,19.88882777,"6,301,217",6.345275602,40.53246008
Virginia,1992,4.631460544,26.64139301,18.76001489,"6,414,307",6.922462584,40.34690419
Virginia,1993,5.032526777,31.18069413,16.96780948,"6,509,630",7.125196449,41.2536371
Virginia,1994,5.090431753,29.0905387,17.22472338,"6,593,139",7.054100375,41.83336383
Virginia,1995,5.332309198,30.32703464,17.3392562,"6,670,693",7.13171815,42.55182537
Virginia,1996,6.089568068,33.04425118,17.17612281,"6,750,884",8.058395246,42.97299093
Virginia,1997,5.629668774,34.33236616,17.82150796,"6,829,183",7.710431368,44.378227
Virginia,1998,5.429532353,36.12702322,17.31027775,"6,900,918",7.068791096,45.09998356
Virginia,1999,5.405634071,37.69675974,16.87253593,"7,000,174",7.190698301,45.9418892
Virginia,2000,5.887154449,42.2293164,16.86297987,"7,078,515",8.207151481,48.61134743
Virginia,2001,5.369479153,41.69696281,16.48766592,"7,198,362",7.453025123,48.65479742
Virginia,2002,5.028000679,40.77642588,16.26727955,"7,286,873",7.254903074,48.84917279
Virginia,2003,5.737375999,40.41670766,17.23381711,"7,366,977",8.207346587,50.32194368
Virginia,2004,5.627761498,40.11358771,17.62581177,"7,475,575",8.344463185,54.7194145
Virginia,2005,5.641636895,40.91014864,17.62098351,"7,577,105",8.405553541,55.69408451
Virginia,2006,5.018364655,36.46299024,16.59892364,"7,673,725",6.96357601,56.96277407
Virginia,2007,5.119871828,40.98438946,16.8887626,"7,751,000",7.342139793,57.20674172
Virginia,2008,4.914367515,35.77013039,16.25143492,"7,833,496",7.008411908,53.39561596
Virginia,2009,4.878853323,30.76703351,12.6796181,"7,925,937",6.945224563,51.06611405
Virginia,2010,5.003691749,33.69566991,12.90573118,"8,001,024",7.195553482,50.90944849
Washington,1990,3.195891488,7.507395759,16.97415965,"4,903,043",3.545996376,40.95153281
Washington,1991,3.286596004,7.928673081,16.02704902,"5,025,624",3.834645909,41.55515615
Washington,1992,2.757777026,10.18216536,18.29199465,"5,160,757",3.494228042,46.10254021
Washington,1993,3.13452439,10.26573161,16.15591405,"5,278,842",4.163506329,42.23487914
Washington,1994,3.114006935,11.92781886,18.45873293,"5,375,161",4.214367516,43.19693691
Washington,1995,3.192292699,8.348465871,17.9055549,"5,481,027",4.106079885,45.25546358
Washington,1996,3.298308326,10.70674447,18.96192048,"5,569,753",4.726923298,44.65330356
Washington,1997,3.294081252,8.992812964,17.18340651,"5,674,747",4.821918671,45.72599839
Washington,1998,3.103142002,11.63790054,22.43059852,"5,769,562",4.726241373,43.0738314
Washington,1999,3.531855795,10.61884267,22.8800088,"5,842,564",5.300949168,43.89746381
Washington,2000,3.459430158,14.00156602,17.15008428,"5,894,121",5.202383381,44.7568442
Washington,2001,3.894649727,13.89902957,13.0713764,"5,985,722",5.990065762,42.77618717
Washington,2002,3.336936611,11.3309968,11.66762089,"6,052,349",5.516668498,41.50192141
Washington,2003,3.268842196,13.94285097,11.620062,"6,104,115",4.92457428,41.34557022
Washington,2004,3.137461535,13.90889575,12.37138111,"6,178,645",4.886044586,43.26193532
Washington,2005,3.326079466,13.93771675,13.43713012,"6,257,305",5.02897835,43.55545281
Washington,2006,3.409186099,9.491041572,14.68846231,"6,370,753",5.083336562,44.82256821
Washington,2007,3.433039363,11.77231665,14.56699175,"6,461,587",5.236011213,47.85114922
Washington,2008,3.877999985,12.65855583,14.98487486,"6,562,231",5.605414057,43.54172132
Washington,2009,3.83157668,12.54306521,13.88075205,"6,667,426",5.620412271,42.46616247
Washington,2010,3.842097264,12.97877609,12.54201029,"6,724,540",5.12189829,42.15226523
West Virginia,1990,1.970008528,70.05889606,18.60264739,"1,792,548",2.409529801,10.37387574
West Virginia,1991,1.808682209,65.11351835,16.20464058,"1,798,735",2.332892597,10.23941016
West Virginia,1992,1.853835952,66.89616067,15.29384047,"1,806,451",2.465744002,11.10950932
West Virginia,1993,1.829651009,67.01950471,15.49800634,"1,817,539",2.535026138,11.51956558
West Virginia,1994,1.827100813,73.15699858,16.38732878,"1,820,421",2.531930497,12.10922634
West Virginia,1995,1.785519981,72.74054991,15.09445789,"1,823,700",2.43652966,12.23572555
West Virginia,1996,1.959366805,77.79149726,13.50989265,"1,822,808",2.656085416,11.01339018
West Virginia,1997,1.883888004,81.79611269,12.30167855,"1,819,113",2.643699372,12.02817643
West Virginia,1998,1.973891267,81.14364599,14.7069655,"1,815,609",2.262447813,12.62740626
West Virginia,1999,2.091533439,84.4180858,13.13068507,"1,811,799",2.4023301,12.30064079
West Virginia,2000,2.179003369,83.06302041,13.21826644,"1,808,344",2.384832957,12.69500854
West Virginia,2001,1.928359717,73.71055379,13.43174394,"1,801,481",2.415136409,12.50221676
West Virginia,2002,1.667737854,85.41400808,14.89816999,"1,805,414",2.211858803,12.34075258
West Virginia,2003,1.792317735,84.53066238,12.62253185,"1,812,295",2.290647892,11.67631451
West Virginia,2004,1.726479169,80.68323826,13.4606489,"1,816,438",2.2714822,12.42814809
West Virginia,2005,1.754884068,83.75363273,12.31360376,"1,820,492",2.129008172,12.58843834
West Virginia,2006,1.586825494,84.1824441,12.54525825,"1,827,912",2.001114142,12.54155292
West Virginia,2007,1.556185106,85.48171564,13.62985018,"1,834,052",1.896144438,12.47611819
West Virginia,2008,1.565462398,83.11123515,13.18457107,"1,840,310",1.935303297,11.06577433
West Virginia,2009,1.545569029,64.84509735,9.50569969,"1,847,775",1.825174414,11.336837
West Virginia,2010,1.583155365,73.10476744,10.41631699,"1,852,994",1.892194734,11.65929909
Wisconsin,1990,4.816156085,33.21606571,14.35956053,"4,904,562",9.45304655,24.2951917
Wisconsin,1991,5.017415035,34.42342476,14.62315982,"4,964,343",10.1400607,24.11550438
Wisconsin,1992,4.827639413,33.57639592,14.53925129,"5,025,398",9.872012467,24.65568931
Wisconsin,1993,5.153907327,34.62137461,15.37312901,"5,084,889",10.60721675,25.51902163
Wisconsin,1994,5.111712496,36.28023124,15.84162157,"5,133,678",10.14752732,26.94273916
Wisconsin,1995,5.477840478,38.1079918,15.90271148,"5,184,836",10.29410638,27.47966752
Wisconsin,1996,5.997371957,40.00346774,16.11679445,"5,229,986",11.50078924,27.89705007
Wisconsin,1997,5.91499607,43.18792139,16.6547599,"5,266,213",10.36623535,28.03344714
Wisconsin,1998,5.558642082,41.35820031,15.47266416,"5,297,672",8.938027333,29.62611285
Wisconsin,1999,5.675186316,42.09104955,17.01609924,"5,332,666",10.04740369,30.3600372
Wisconsin,2000,5.6135191,43.74500819,17.80374641,"5,363,675",10.23836908,29.77548039
Wisconsin,2001,5.389994147,43.39939886,17.00065363,"5,406,835",9.747749467,29.6425809
Wisconsin,2002,5.796870884,43.07221697,17.28623552,"5,445,162",10.46235398,29.73935472
Wisconsin,2003,6.08206365,42.94752614,15.3459338,"5,479,203",10.56908823,29.1975351
Wisconsin,2004,5.673006272,44.13289742,16.1303685,"5,514,026",10.14577626,30.74504347
Wisconsin,2005,6.173085261,48.08889372,15.58035805,"5,546,166",9.901882683,30.27121258
Wisconsin,2006,5.283717474,42.58094963,14.94265286,"5,577,655",8.914944232,30.79371196
Wisconsin,2007,5.521209686,43.35804135,15.10096155,"5,610,775",9.411398241,31.08194097
Wisconsin,2008,6.421622606,43.85426079,14.51824005,"5,640,996",10.17142814,30.62807016
Wisconsin,2009,5.796282754,39.07758892,12.73264342,"5,669,264",9.285382059,29.64922481
Wisconsin,2010,5.173907392,42.10235277,12.88870311,"5,686,986",8.623877416,30.35706851
Wyoming,1990,0.855347484,40.04834757,10.37763159,"453,690",0.824987739,5.773094983
Wyoming,1991,0.932109514,39.07550752,9.911581998,"459,260",0.876496746,5.29907568
Wyoming,1992,0.748594603,42.79644183,11.92134781,"466,251",0.763590373,5.573774086
Wyoming,1993,0.970987815,40.86425042,10.31339506,"473,081",0.876782861,5.968105779
Wyoming,1994,1.005718079,42.89425597,10.62070167,"480,283",0.818826532,5.855469987
Wyoming,1995,0.944925264,40.27488244,10.019644,"485,160",0.853810465,6.774298846
Wyoming,1996,1.302817867,41.0898431,10.20609716,"488,167",0.942743439,6.777528616
Wyoming,1997,0.934929932,40.76292897,10.38282132,"489,451",0.806530915,6.891325478
Wyoming,1998,0.939112826,43.9704509,10.6010729,"490,787",0.776686867,7.094830043
Wyoming,1999,0.906424394,42.23441651,9.931921423,"491,780",0.757965679,8.094685619
Wyoming,2000,0.997026378,43.5541691,9.75103845,"493,782",0.815504209,7.611240937
Wyoming,2001,1.001571484,43.53425838,9.905504206,"494,657",0.790013953,7.772199923
Wyoming,2002,0.943649593,42.03997589,10.12448877,"500,017",0.90636492,7.71682337
Wyoming,2003,0.89205035,43.131623,10.16728605,"503,453",0.834026519,8.381423559
Wyoming,2004,0.905588563,43.62328661,9.990480935,"509,106",0.832318467,8.126074937
Wyoming,2005,0.850550523,42.8559824,9.907530887,"514,157",0.810768928,8.34808343
Wyoming,2006,0.825412493,42.58163816,10.87274084,"522,667",0.798091396,8.62682601
Wyoming,2007,0.855697581,43.05375728,12.42751493,"534,876",0.926465126,8.885876261
Wyoming,2008,0.864511845,43.52042298,12.45530434,"546,043",0.960490098,8.977521497
Wyoming,2009,0.882305111,41.46701261,11.84362451,"559,851",0.950921469,8.433888482
Wyoming,2010,0.95333207,42.35856818,12.13862269,"563,626",0.928791936,8.433522538
